classification,emploi,departement,qualification,Actual Salary,Actual Salary Class,Predicted Salary,Predicted Salary Class
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,382500.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,382500.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.03125,low
3,70,2,7,346050.0,low,402371.03125,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,450000.0,medium,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.03125,low
3,70,2,7,362250.0,low,402371.03125,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,402500.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,324900.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,346050.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,70,2,7,362250.0,low,402371.0625,low
3,135,2,7,500000.0,high,429549.1875,medium
3,74,2,7,550000.0,high,400248.3125,low
3,74,2,7,550000.0,high,400248.3125,low
3,74,2,7,600000.0,high,400248.3125,low
3,139,2,7,879055.0,high,433696.4375,medium
3,139,2,7,1313400.0,high,433696.40625,medium
3,139,2,7,913293.0,high,433696.40625,medium
3,139,2,7,1592628.0,high,433696.40625,medium
3,139,2,7,2030100.0,high,433696.40625,medium
3,158,2,7,500000.0,high,454365.84375,medium
3,75,3,7,680276.0,high,546429.875,high
3,75,3,7,750000.0,high,546429.875,high
3,10,0,7,474750.0,medium,647223.0,high
3,10,0,7,474750.0,medium,647223.0,high
3,10,0,7,494000.0,high,647223.0,high
3,222,0,7,569347.0,high,706375.875,high
3,116,0,7,1040989.0,high,660445.5,high
3,215,0,7,391400.0,low,701239.0,high
3,47,0,7,572000.0,high,646248.0625,high
3,161,0,7,362302.0,low,670933.5625,high
3,161,0,7,888800.0,high,670933.5625,high
3,161,0,7,594000.0,high,670933.5625,high
3,161,0,7,362250.0,low,670933.5625,high
3,161,0,7,594000.0,high,670933.5625,high
3,161,0,7,637208.0,high,670933.5625,high
3,28,0,7,419700.0,medium,644027.75,high
3,28,0,7,453435.0,medium,644027.75,high
3,28,0,7,635600.0,high,644027.75,high
3,15,0,7,718244.0,high,645500.4375,high
3,12,0,7,626060.0,high,646469.0,high
3,7,0,7,665270.0,high,648378.75,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,446237.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.875,high
3,71,2,11,475000.0,medium,990830.875,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,525000.0,high,990830.9375,high
3,71,2,11,402500.0,low,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,500000.0,high,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,500000.0,high,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,500000.0,high,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,302833.0,low,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.875,high
3,71,2,11,425000.0,medium,990830.875,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,362250.0,low,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,700000.0,high,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,402500.0,low,990830.9375,high
3,71,2,11,475000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,476933.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,425000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,402500.0,low,990830.9375,high
3,71,2,11,479600.0,high,990830.9375,high
3,71,2,11,450000.0,medium,990830.9375,high
3,71,2,11,402500.0,low,990830.9375,high
3,31,2,11,500000.0,high,990527.25,high
3,31,2,11,427500.0,medium,990527.25,high
3,31,2,11,425000.0,medium,990527.25,high
3,31,2,11,475000.0,medium,990527.125,high
3,31,2,11,382500.0,low,990527.125,high
3,31,2,11,362250.0,low,990527.25,high
3,31,2,11,412817.0,medium,990527.25,high
3,31,2,11,412817.0,medium,990527.25,high
3,31,2,11,438430.0,medium,990527.25,high
3,31,2,11,461890.0,medium,990527.25,high
3,31,2,11,487071.0,high,990527.25,high
3,31,2,11,425000.0,medium,990527.25,high
3,31,2,11,450000.0,medium,990527.25,high
3,31,2,11,405000.0,low,990527.25,high
3,31,2,11,450000.0,medium,990527.25,high
3,31,2,11,500000.0,high,990527.25,high
3,31,2,11,382500.0,low,990527.25,high
3,31,2,11,675431.0,high,990527.25,high
3,31,2,11,475000.0,medium,990527.25,high
3,31,2,11,362250.0,low,990527.25,high
3,31,2,11,500000.0,high,990527.25,high
3,31,2,11,487071.0,high,990527.25,high
3,31,2,11,475000.0,medium,990527.25,high
3,31,2,11,427500.0,medium,990527.25,high
3,31,2,11,412817.0,medium,990527.25,high
3,31,2,11,425000.0,medium,990527.25,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,500000.0,high,990396.9375,high
3,69,2,11,500000.0,high,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,461890.0,medium,990396.9375,high
3,69,2,11,464723.0,medium,990397.0,high
3,69,2,11,475000.0,medium,990397.0,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,384500.0,low,990396.9375,high
3,69,2,11,384500.0,low,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,435869.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,512728.0,high,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,435892.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,435869.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,435869.0,medium,990396.9375,high
3,69,2,11,487116.0,high,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,487116.0,high,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990397.0,high
3,69,2,11,475000.0,medium,990397.0,high
3,69,2,11,324900.0,low,990396.9375,high
3,69,2,11,384500.0,low,990396.9375,high
3,69,2,11,435869.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,435869.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,425000.0,medium,990396.9375,high
3,69,2,11,461890.0,medium,990396.9375,high
3,69,2,11,461890.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,69,2,11,475000.0,medium,990396.9375,high
3,69,2,11,450000.0,medium,990396.9375,high
3,69,2,11,402500.0,low,990396.9375,high
3,65,2,11,700000.0,high,990164.3125,high
3,65,2,11,525000.0,high,990164.3125,high
3,65,2,11,650000.0,high,990164.3125,high
3,65,2,11,702624.0,high,990164.3125,high
3,65,2,11,650000.0,high,990164.3125,high
3,65,2,11,525000.0,high,990164.3125,high
3,220,2,11,700000.0,high,1035064.25,high
3,220,2,11,775000.0,high,1035064.25,high
3,220,2,11,362250.0,low,1035064.25,high
3,220,2,11,700000.0,high,1035064.25,high
3,220,2,11,346050.0,low,1035064.25,high
3,220,2,11,346050.0,low,1035064.25,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,475000.0,medium,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,425000.0,medium,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362300.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,346050.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,450000.0,medium,990614.0,high
3,70,2,11,450000.0,medium,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990613.9375,high
3,70,2,11,362250.0,low,990613.9375,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,70,2,11,362250.0,low,990614.0,high
3,74,2,11,575000.0,high,991481.875,high
3,74,2,11,550000.0,high,991481.875,high
3,139,2,11,958400.0,high,1005850.4375,high
3,139,2,11,1313400.0,high,1005850.4375,high
3,139,2,11,1010040.0,high,1005850.4375,high
3,139,2,11,1313400.0,high,1005850.4375,high
3,139,2,11,2006178.0,high,1005850.4375,high
3,139,2,11,1037900.0,high,1005850.4375,high
3,139,2,11,882435.0,high,1005850.4375,high
3,139,2,11,992737.0,high,1005850.4375,high
3,139,2,11,909458.0,high,1005850.4375,high
3,139,2,11,958400.0,high,1005850.4375,high
3,139,2,11,1313400.0,high,1005850.4375,high
3,139,2,11,1313400.0,high,1005850.4375,high
3,139,2,11,972452.0,high,1005850.4375,high
0,139,2,11,2443452.0,high,3551778.75,high
0,139,2,11,958400.0,high,3551778.75,high
0,139,2,11,1352700.0,high,3551778.75,high
0,139,2,11,1313400.0,high,3551778.75,high
0,139,2,11,958400.0,high,3551778.75,high
0,139,2,11,1273785.0,high,3551778.75,high
0,139,2,11,1368100.0,high,3551778.75,high
1,133,2,11,1482369.0,high,2701746.0,high
3,155,3,11,495000.0,high,973299.4375,high
3,155,3,11,750000.0,high,973299.5,high
3,155,3,11,575000.0,high,973299.5,high
3,155,3,11,575000.0,high,973299.4375,high
3,155,3,11,575000.0,high,973299.4375,high
3,75,3,11,600000.0,high,968688.0,high
3,75,3,11,750000.0,high,968688.0,high
3,148,3,11,1430933.0,high,970043.25,high
4,215,0,11,649855.0,high,743111.875,high
3,122,0,11,687153.0,high,1525774.375,high
3,136,0,11,1451500.0,high,1528812.5,high
0,136,0,11,1313457.0,high,4075004.75,high
3,90,0,11,1806452.0,high,1518830.625,high
3,30,0,11,788500.0,high,1505811.25,high
1,91,0,11,1136373.0,high,3216509.25,high
1,141,0,11,856300.0,high,3227358.75,high
1,140,0,11,904785.0,high,3227141.75,high
2,102,0,11,7957310.0,high,2370165.25,high
2,108,0,11,5655608.0,high,2371467.25,high
2,105,0,11,8306600.0,high,2370816.25,high
2,113,0,11,7032200.0,high,2372552.25,high
2,98,0,11,5031660.0,high,2369297.25,high
2,101,0,11,7193900.0,high,2369948.25,high
2,106,1,11,6677852.0,high,2109094.75,high
2,106,1,11,6582240.0,high,2109094.75,high
2,100,1,11,6449378.0,high,2107793.0,high
2,95,1,11,4909580.0,high,2106708.0,high
2,95,1,11,6555824.0,high,2106708.0,high
2,95,1,11,7054048.0,high,2106708.0,high
2,99,1,11,3965384.0,high,2107576.25,high
2,99,1,11,4822470.0,high,2107576.25,high
2,99,1,11,3967821.0,high,2107576.25,high
2,99,1,11,5531596.0,high,2107576.25,high
2,99,1,11,4582362.0,high,2107576.0,high
2,99,1,11,4127180.0,high,2107576.0,high
2,99,1,11,3557000.0,high,2107576.25,high
2,99,1,11,4069448.0,high,2107576.25,high
2,99,1,11,4614800.0,high,2107576.25,high
2,94,1,11,6233700.0,high,2106491.0,high
2,107,1,11,5297500.0,high,2109312.0,high
2,112,1,11,9753147.0,high,2110396.75,high
2,110,1,11,6128600.0,high,2109963.0,high
2,104,1,11,12783869.0,high,2108660.75,high
2,109,1,11,7638036.0,high,2109745.75,high
2,114,1,11,6128758.0,high,2110831.0,high
2,96,1,11,7643110.0,high,2106924.75,high
2,115,1,11,5824100.0,high,2111048.0,high
2,103,1,11,6330652.0,high,2108444.0,high
2,111,1,11,5760052.0,high,2110179.75,high
3,71,2,8,486000.0,high,530451.6875,high
3,71,2,8,472500.0,medium,530451.6875,high
3,71,2,8,503500.0,high,530451.6875,high
3,31,2,8,486000.0,high,553123.4375,high
3,31,2,8,489250.0,high,553123.4375,high
3,69,2,8,642279.0,high,531443.875,high
3,69,2,8,477000.0,medium,531443.875,high
3,69,2,8,486000.0,high,531443.875,high
3,69,2,8,477000.0,medium,531443.875,high
3,69,2,8,486000.0,high,531443.875,high
3,69,2,8,468000.0,medium,531443.875,high
3,65,2,8,627000.0,high,533512.5,high
3,220,2,8,660000.0,high,624174.5625,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.3125,high
3,155,3,8,575000.0,high,675600.3125,high
3,155,3,8,700000.0,high,675600.375,high
3,155,3,8,1207500.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,550000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,890000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,800000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,926436.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,825000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,840000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,517500.0,high,675600.3125,high
3,155,3,8,650000.0,high,675600.3125,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,700000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600875.0,high,675600.375,high
3,155,3,8,550000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,1033565.0,high,675600.375,high
3,155,3,8,660000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,625000.0,high,675600.375,high
3,155,3,8,825000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.3125,high
3,155,3,8,750000.0,high,675600.3125,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,585000.0,high,675600.375,high
3,155,3,8,585000.0,high,675600.375,high
3,155,3,8,540000.0,high,675600.375,high
3,155,3,8,750000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,550000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,700000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,495000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,550000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.3125,high
3,155,3,8,600000.0,high,675600.3125,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,650000.0,high,675600.375,high
3,155,3,8,700000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
3,155,3,8,575000.0,high,675600.375,high
3,155,3,8,600000.0,high,675600.375,high
